SESU_ID,landscape_label,year,outcome,outcome_label,side,side_label,n,y,proportion,display_value,governance_profile,profile_label,authoritative_input
1,Depression,2001,fire,Fire,exterior_facing,Outside,10019,1682,0.167881026050504,16.7881026050504,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2002,fire,Fire,exterior_facing,Outside,10019,3811,0.380377283161992,38.0377283161992,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2003,fire,Fire,exterior_facing,Outside,10019,4569,0.456033536281066,45.6033536281066,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2004,fire,Fire,exterior_facing,Outside,10019,4963,0.495358818245334,49.5358818245334,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2005,fire,Fire,exterior_facing,Outside,10019,5494,0.548358119572812,54.8358119572812,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2006,fire,Fire,exterior_facing,Outside,10019,5040,0.50304421598962,50.304421598962,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2007,fire,Fire,exterior_facing,Outside,10019,3738,0.373091126858968,37.3091126858968,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2008,fire,Fire,exterior_facing,Outside,10019,4667,0.465814951591975,46.5814951591975,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2009,fire,Fire,exterior_facing,Outside,10019,5205,0.519512925441661,51.9512925441661,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2010,fire,Fire,exterior_facing,Outside,10019,4531,0.452240742589081,45.2240742589081,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2011,fire,Fire,exterior_facing,Outside,10019,4646,0.463718934025352,46.3718934025352,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2012,fire,Fire,exterior_facing,Outside,10019,3933,0.392554147120471,39.2554147120471,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2013,fire,Fire,exterior_facing,Outside,10019,4381,0.437269188541771,43.7269188541771,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2014,fire,Fire,exterior_facing,Outside,10019,3743,0.373590178660545,37.3590178660545,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2015,fire,Fire,exterior_facing,Outside,10019,4428,0.441960275476594,44.1960275476595,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2016,fire,Fire,exterior_facing,Outside,10019,3389,0.338257311108893,33.8257311108893,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2017,fire,Fire,exterior_facing,Outside,10019,4118,0.41101906377882,41.101906377882,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2018,fire,Fire,exterior_facing,Outside,10019,3514,0.350733606148318,35.0733606148318,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2019,fire,Fire,exterior_facing,Outside,10019,3941,0.393352630002994,39.3352630002994,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2020,fire,Fire,exterior_facing,Outside,10019,3052,0.304621219682603,30.4621219682603,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2021,fire,Fire,exterior_facing,Outside,10019,3710,0.370296436770137,37.0296436770137,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2022,fire,Fire,exterior_facing,Outside,10019,2841,0.283561233656054,28.3561233656054,Park dominant,Park-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2001,fire,Fire,interior_facing,Inside,7612,1818,0.238833420914346,23.8833420914346,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2002,fire,Fire,interior_facing,Inside,7612,3246,0.426431949553337,42.6431949553337,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2003,fire,Fire,interior_facing,Inside,7612,4362,0.573042564372044,57.3042564372044,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2004,fire,Fire,interior_facing,Inside,7612,4142,0.544140830267998,54.4140830267998,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2005,fire,Fire,interior_facing,Inside,7612,4380,0.57540725170783,57.540725170783,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2006,fire,Fire,interior_facing,Inside,7612,3970,0.52154492905938,52.154492905938,Militia dominant,Militia-centred control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2007,fire,Fire,interior_facing,Inside,7612,3603,0.473331581713085,47.3331581713085,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2008,fire,Fire,interior_facing,Inside,7612,4077,0.535601681555439,53.5601681555439,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2009,fire,Fire,interior_facing,Inside,7612,4033,0.52982133473463,52.982133473463,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
1,Depression,2010,fire,Fire,interior_facing,Inside,7612,3805,0.499868628481345,49.9868628481345,Neither actor dominant,Fragmented control,C:/0_Documents/upemba-boundary-disturbance/outputs/publication/figure_source_data/Figure_2_annual_trajectories.csv
