run_id,outcome,governance_profile,estimate,standard_error,conf_low,conf_high,odds_ratio,comparison_class,threshold_tag,corridor_km,weighting,chronology_version,lag,omitted_episode,pipeline_version,pipeline_commit,robustness_run_id
transition_SESU3_2007_earlier__agriculture,agriculture,Park dominant,-0.348153203384414,0.159043532305646,-0.659872798677513,-0.0364336080913144,0.705990707762916,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_earlier
transition_SESU3_2007_later__fire,fire,Neither actor dominant,0.173426795769396,0.0309201706516783,0.112824374896274,0.234029216642518,1.1893736164022,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__fire,fire,Militia dominant,0.0194185478405834,0.0318846552712419,-0.0430742281505258,0.0819113238316927,1.01960831417935,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__fire,fire,Park dominant,0.0678387454786915,0.030690794781846,0.00768589304936361,0.127991597908019,1.07019272114895,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.843341671866691,0.247894071298425,-1.32920512359261,-0.357478220140773,0.430270296241943,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Militia dominant,-0.892483337214303,0.272304155891587,-1.42618967560239,-0.358776998826212,0.409637221241308,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Park dominant,-1.42940638333581,0.261250468912271,-1.94144789334806,-0.917364873323561,0.23945102218016,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Neither actor dominant,0.28862554016114,0.23685826361272,-0.175608125960484,0.752859206282764,1.33459188388669,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Militia dominant,0.222826856352282,0.133284830840331,-0.0384066117802801,0.484060324484845,1.24960419397579,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Park dominant,-0.345732536457448,0.157367899089821,-0.65416795099623,-0.0372971219186647,0.70770174621153,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2007_later
transition_SESU3_2011_earlier__fire,fire,Neither actor dominant,0.182246026173895,0.0303114597357906,0.12283665677291,0.241655395574881,1.19990936667877,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__fire,fire,Militia dominant,0.0106783894624868,0.0326139791591406,-0.0532438350819688,0.0746006140069424,1.0107356069454,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__fire,fire,Park dominant,0.0627013844240561,0.029272647585968,0.00532804942342556,0.120074719424687,1.06470885310848,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.847222455994842,0.238391142698094,-1.31446050991646,-0.379984402073228,0.428603745958005,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Militia dominant,-0.891889516438692,0.311633064973842,-1.50267910017925,-0.28109993269813,0.409880544571819,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Park dominant,-1.3528247849842,0.245196006346795,-1.83340012657697,-0.872249443391425,0.258508995969314,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Neither actor dominant,0.299578357388966,0.237493920380154,-0.165901173103358,0.765057887881291,1.34928976955762,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Militia dominant,0.234502965351109,0.137904314916491,-0.0357845251978823,0.504790455900101,1.26428022146497,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Park dominant,-0.332231787166515,0.153721572481572,-0.633520532877259,-0.0309430414557699,0.717321037772987,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_earlier
transition_SESU3_2011_later__fire,fire,Neither actor dominant,0.155264381685058,0.0292793253403612,,,1.16796670929634,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__fire,fire,Militia dominant,0.0107443562603036,0.0334934411778359,,,1.01080228413605,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__fire,fire,Park dominant,0.0787228914033449,0.0320763343517884,,,1.08190447549628,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.849337361539983,0.224264594196181,-1.28888788917199,-0.409786833907977,0.427698247378505,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Militia dominant,-0.901863896391817,0.311781746728803,-1.51294489101726,-0.290782901766376,0.40581256181402,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Park dominant,-1.45549269398057,0.272381082939394,-1.9893498066118,-0.921635581349338,0.233285397270804,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Neither actor dominant,0.254760673260029,0.225081908252678,-0.186391760486769,0.695913107006826,1.29015281585423,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Militia dominant,0.203279670788539,0.142550275892255,-0.0761137359465297,0.482673077523607,1.22541513314516,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Park dominant,-0.360181476857657,0.167269099344107,-0.688022887298559,-0.0323400664167544,0.697549725451603,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2011_later
transition_SESU3_2013_earlier__fire,fire,Neither actor dominant,0.170269918576808,0.0292693106530739,,,1.18562483030111,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__fire,fire,Militia dominant,-0.00584494291550738,0.0313013815559921,,,0.99417210553143,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__fire,fire,Park dominant,0.0880992050619499,0.0311031184884506,,,1.09209645815115,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.883115571779319,0.224385882771273,-1.32290382065024,-0.443327322908399,0.413492636763166,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Militia dominant,-0.89426989481194,0.255237364488162,-1.39452593671766,-0.394013852906219,0.408906034099879,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Park dominant,-1.55359273953697,0.273769505500108,-2.09017111038252,-1.01701436869142,0.211486790325329,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Neither actor dominant,0.275641837554189,0.229374170017704,-0.173923274664277,0.725206949772655,1.31737594493001,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Militia dominant,0.210121845950215,0.133201388709267,-0.0509480786106673,0.471191770511098,1.23382838779045,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Park dominant,-0.360834034913781,0.161867007703118,-0.678087540297161,-0.0435805295304015,0.697094682245915,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_earlier
transition_SESU3_2013_later__fire,fire,Neither actor dominant,0.170297794014585,0.0300066375426751,0.111485865133794,0.229109722895375,1.18565788057294,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__fire,fire,Militia dominant,0.0352582286952917,0.0346489083115103,-0.0326523836988991,0.103168841089482,1.03588717005744,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__fire,fire,Park dominant,0.0461343185925794,0.0298620507993473,-0.0123942254786468,0.104662862663805,1.04721506196395,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.841647943317477,0.22735004848729,-1.287245850236,-0.396050036398954,0.430999674836876,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Militia dominant,-0.906352671254954,0.326764101524637,-1.54679854168383,-0.265906800826075,0.40399504285589,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Park dominant,-1.40672065881445,0.250130455332345,-1.89696734270245,-0.916473974926446,0.24494522648127,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Neither actor dominant,0.297277932095661,0.230655016597765,-0.154797593289447,0.749353457480769,1.34618939669905,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Militia dominant,0.233572460516814,0.142514265660367,-0.0457503674606774,0.512895288494306,1.26310434976899,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Park dominant,-0.333416133252687,0.154514190495873,-0.63625838172496,-0.0305738847804138,0.716471984295199,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2013_later
transition_SESU3_2016_earlier__fire,fire,Neither actor dominant,0.170288803025631,0.029759886366277,0.111960497563723,0.228617108487538,1.18564722038395,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__fire,fire,Militia dominant,0.00940056897459424,0.0343947589582069,-0.0580119198404277,0.0768130577896161,1.00944489310493,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__fire,fire,Park dominant,0.0652223126951949,0.029595040484032,0.00721709922548731,0.123227526164903,1.06739629375612,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.846010011071219,0.227180806380077,-1.29127620955494,-0.4007438125875,0.429123719550011,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Militia dominant,-0.927414257432899,0.319925838248887,-1.5544573781245,-0.300371136741294,0.395575244838924,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Park dominant,-1.39793456409818,0.252534091784062,-1.89289228886347,-0.902976839332886,0.247106820520998,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Neither actor dominant,0.297277932095661,0.230655016597765,-0.154797593289447,0.749353457480769,1.34618939669905,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Militia dominant,0.233572460516814,0.142514265660367,-0.0457503674606775,0.512895288494306,1.26310434976899,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Park dominant,-0.333416133252687,0.154514190495873,-0.63625838172496,-0.0305738847804138,0.716471984295199,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_earlier
transition_SESU3_2016_later__fire,fire,Neither actor dominant,0.170278934423915,0.0295002343164963,,,1.18563551976149,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__fire,fire,Militia dominant,0.00211537323536123,0.0315111704519527,,,1.00211761221581,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__fire,fire,Park dominant,0.0804718542060721,0.0313865338636969,,,1.08379834184817,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.8472529817386,0.228915282786782,-1.29591869151149,-0.398587271965706,0.428590662709571,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Militia dominant,-0.870204915477548,0.30419543936023,-1.46641702088494,-0.273992810070159,0.418865708386217,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Park dominant,-1.46402890839777,0.269835627312852,-1.99289701967673,-0.935160797118805,0.231302498365048,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Neither actor dominant,0.275641837554189,0.229374170017704,-0.173923274664277,0.725206949772655,1.31737594493001,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Militia dominant,0.210121845950215,0.133201388709267,-0.0509480786106673,0.471191770511098,1.23382838779045,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Park dominant,-0.360834034913781,0.161867007703118,-0.678087540297161,-0.0435805295304015,0.697094682245915,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,transition_SESU3_2016_later
omit_SESU1_2001_2003__fire,fire,Neither actor dominant,0.130777570197253,0.0315263151883139,,,1.13971424670113,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__fire,fire,Militia dominant,0.0106153197203119,0.0318448551404144,,,1.01067186212147,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__fire,fire,Park dominant,0.0677374413118391,0.0294703663488872,,,1.07008431165822,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.935269010576764,0.169453696332204,-1.26739215243507,-0.603145868718457,0.392480269985199,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Militia dominant,-0.880590662324087,0.310724830953978,-1.48960014009618,-0.271581184551994,0.414537987383874,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Park dominant,-1.42277859255666,0.260236784071872,-1.93283331679006,-0.912723868323262,0.241043324351015,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Neither actor dominant,0.513415158743359,0.19594978484458,0.129360637669609,0.897469679817109,1.67098815119841,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Militia dominant,0.182309894583846,0.136967539675505,-0.0861415502312059,0.450761339398897,1.19998600542947,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Park dominant,-0.384369559827023,0.156621677079732,-0.691342406101561,-0.0773967135524855,0.68087975487399,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2001_2003
omit_SESU1_2004_2006__fire,fire,Neither actor dominant,0.170297067934806,0.0299930230357608,,,1.18565701969104,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__fire,fire,Militia dominant,-0.0264928985655545,0.038267208389813,,,0.973854959578134,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__fire,fire,Park dominant,0.0678471148876965,0.0308080961301909,,,1.07020167806703,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Neither actor dominant,-0.833282659285216,0.229525970589142,-1.28314529515653,-0.383420023413899,0.434620231915611,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Militia dominant,-1.01803145556788,0.445728731580693,-1.89164371634076,-0.144419194794998,0.361305486476335,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Park dominant,-1.42595078380751,0.26106411735797,-1.93762705148487,-0.914274516130156,0.240279900330114,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Neither actor dominant,0.268266967171368,0.230016460519278,-0.182557011297796,0.719090945640532,1.30769620537532,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Militia dominant,0.353745329387554,0.15345822744289,0.0529727304681346,0.654517928306974,1.4243923894028,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Park dominant,-0.365346794966272,0.15807482722583,-0.675167763191291,-0.0555258267412533,0.693955948713413,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2004_2006
omit_SESU1_2007_2012__fire,fire,Neither actor dominant,0.159518212564687,0.0391996272951632,0.082688354858774,0.2363480702706,1.17294562437426,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__fire,fire,Militia dominant,0.0107742311453525,0.0338983180135794,-0.0556652512977484,0.0772137135884534,1.01083248218917,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
omit_SESU1_2007_2012__fire,fire,Park dominant,0.0678900453546844,0.0313776162999461,0.0063910474860731,0.129389043223296,1.07024762331106,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,ffa5662940ca2b20bb6d7d0e6e81747502ec5a1f,omit_SESU1_2007_2012
