run_id,outcome,profile_comparison,estimate,standard_error,conf_low,conf_high,odds_ratio,comparison_class,threshold_tag,corridor_km,weighting,chronology_version,lag,omitted_episode,pipeline_version,pipeline_commit,robustness_run_id
transition_SESU3_2007_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.632592712006811,0.30992851257623,0.0251439895753322,1.24004143443829,1.88248499901007,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.568853341388956,0.221215956273756,0.135278034286806,1.00242864849111,1.76624061483011,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_earlier
transition_SESU3_2007_later__fire,fire,Neither actor dominant minus Militia dominant,0.154008247928813,0.044414662973495,0.0669571081152778,0.241059387742348,1.16650050795191,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__fire,fire,Neither actor dominant minus Park dominant,0.105588050290705,0.0435654911656646,0.020201256637204,0.190974843944205,1.11136395613427,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__fire,fire,Militia dominant minus Park dominant,-0.0484201976381081,0.0442549436635608,-0.135158293356536,0.0383178980803202,0.952733366645125,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0491416653476128,0.377718040508315,-0.691172090359726,0.789455421054951,1.05036914111006,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.586064711469121,0.352638358246572,-0.105093770261493,1.27722319319974,1.79690315090079,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.536923046121509,0.378144945601925,-0.204227428194123,1.27807352043714,1.71073490316154,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0657986838088577,0.291448616470428,-0.505430107817209,0.637027475434924,1.06801168747722,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.634358076618588,0.313149737421983,0.0205958695033265,1.24812028373385,1.8858112065302,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2007_later__agriculture,agriculture,Militia dominant minus Park dominant,0.56855939280973,0.219874303768124,0.137613676298388,0.999505109321072,1.76572150721002,directly_matched,tau025,10,inverse_variance,transition_SESU3_2007_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2007_later
transition_SESU3_2011_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.171567636711408,0.0445244813909864,0.0843012567547512,0.258834016668065,1.18716443591522,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__fire,fire,Neither actor dominant minus Park dominant,0.119544641749839,0.0421384308679382,0.0369548348836492,0.202134448616029,1.12698355346211,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__fire,fire,Militia dominant minus Park dominant,-0.0520229949615693,0.0438233806058327,-0.137915242629792,0.0338692527066537,0.949307037313065,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.04466706044385,0.39006267697351,-0.71984173813751,0.80917585902521,1.04567965382632,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.505602328989355,0.333793709685134,-0.148621320259526,1.15982597823824,1.65798387151247,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.460935268545505,0.391672020640605,-0.306727785662109,1.22859832275312,1.58555621259878,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0650753920378571,0.292099290005313,-0.507428696282278,0.637579480357992,1.06723948271068,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.631810144555481,0.312477935586271,0.0193646448429637,1.244255644268,1.88101240379992,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.566734752517624,0.219930671278363,0.135678557716314,0.997790947318934,1.76250263813548,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_earlier
transition_SESU3_2011_later__fire,fire,Neither actor dominant minus Militia dominant,0.144520025424754,0.0444865483496447,,,1.15548483380666,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__fire,fire,Neither actor dominant minus Park dominant,0.0765414902817128,0.0434296667807989,,,1.07954698011632,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__fire,fire,Militia dominant minus Park dominant,-0.0679785351430413,0.0463749821720099,,,0.934280527559868,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0525265348518348,0.388437994316898,-0.70879794423626,0.813851013939929,1.0539305275979,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.606155332440585,0.347390240239989,-0.0747170270105095,1.28702769189168,1.83336913661176,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.55362879758875,0.408217142319266,-0.246462099228873,1.35371969440637,1.73955406794255,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0514810024714899,0.289814371302641,-0.516544727483804,0.619506732426784,1.05282918494969,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.614942150117686,0.310540803023191,0.00629336046208429,1.22359093977329,1.8495496002367,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2011_later__agriculture,agriculture,Militia dominant minus Park dominant,0.563461147646196,0.220118675199259,0.132036471930978,0.994885823361413,1.75674233453652,directly_matched,tau025,10,inverse_variance,transition_SESU3_2011_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2011_later
transition_SESU3_2013_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.176114861492316,0.0428535999130444,,,1.1925750317319,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__fire,fire,Neither actor dominant minus Park dominant,0.0821707135148584,0.0427090913944546,,,1.08564112762374,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__fire,fire,Militia dominant minus Park dominant,-0.0939441479774573,0.0441260438910656,,,0.91033360479394,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0111543230326205,0.362484934754717,-0.699303094024976,0.721611740090217,1.0112167644417,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.670477167757652,0.366174253473608,-0.0472111811164605,1.38816551663177,1.95517004219078,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.659322844725032,0.38705899973843,-0.099298854654388,1.41794454410445,1.93348262305584,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0655199916039737,0.289944209656389,-0.50276021684848,0.633800200056427,1.06771408241723,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.63647587246797,0.312278247475121,0.024421754261447,1.24852999067449,1.88980920165057,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.570955880863996,0.220640779668854,0.138507899192206,1.00340386253579,1.76995811216817,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_earlier
transition_SESU3_2013_later__fire,fire,Neither actor dominant minus Militia dominant,0.135039565319293,0.0458358111022716,0.0452030263566596,0.224876104281926,1.14458206921048,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__fire,fire,Neither actor dominant minus Park dominant,0.124163475422005,0.0423333080186565,0.0411917163589979,0.207135234485013,1.13220094289834,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__fire,fire,Militia dominant minus Park dominant,-0.0108760898972877,0.0457409072113554,-0.100526620651733,0.0787744408571573,0.989182840929288,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0647047279374765,0.397184422837584,-0.713762436044516,0.843171891919469,1.06684396865389,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.56507271549697,0.336605459406562,-0.0946618619394513,1.22480729293339,1.75957572649342,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.500367987559494,0.408076614399192,-0.299447479595962,1.30018345471495,1.64932809126118,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0637054715788463,0.291448938854354,-0.507523951908105,0.634934895065797,1.06577845048611,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.630694065348347,0.310698403764588,0.021736383915672,1.23965174678102,1.87891421605733,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2013_later__agriculture,agriculture,Militia dominant minus Park dominant,0.566988593769501,0.220673265127736,0.134476941768281,0.999500245770721,1.76295009080015,directly_matched,tau025,10,inverse_variance,transition_SESU3_2013_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2013_later
transition_SESU3_2016_earlier__fire,fire,Neither actor dominant minus Militia dominant,0.160888234051037,0.0454820390235892,0.0717450756213564,0.250031392480717,1.17455368637019,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__fire,fire,Neither actor dominant minus Park dominant,0.105066490330436,0.0419700931548838,0.0228066193190726,0.187326361341799,1.11078446432647,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__fire,fire,Militia dominant minus Park dominant,-0.0558217437206007,0.0453739340113278,-0.1447530202197,0.0331095327784988,0.945707699202075,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0814042463616801,0.394732871362974,-0.692257965023831,0.855066457747192,1.08480933816965,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.551924553026962,0.336126272323445,-0.106870834984693,1.21071994103862,1.73659196717132,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.470520306665281,0.403492243816819,-0.320309959256938,1.2613505725875,1.6008268974725,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0637054715788463,0.291448938854354,-0.507523951908105,0.634934895065797,1.06577845048611,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Neither actor dominant minus Park dominant,0.630694065348347,0.310698403764588,0.021736383915672,1.23965174678102,1.87891421605733,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_earlier__agriculture,agriculture,Militia dominant minus Park dominant,0.566988593769501,0.220673265127736,0.134476941768281,0.999500245770721,1.76295009080015,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_earlier,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_earlier
transition_SESU3_2016_later__fire,fire,Neither actor dominant minus Militia dominant,0.168163561188553,0.0431646178444649,,,1.18313010898981,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__fire,fire,Neither actor dominant minus Park dominant,0.0898070802178425,0.0430737466210697,,,1.09396321620096,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__fire,fire,Militia dominant minus Park dominant,-0.0783564809707108,0.0444746952965726,,,0.924634753091539,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.0229519337389471,0.384180744679978,-0.730028489387587,0.775932356865481,1.02321735613264,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.616775926659167,0.34960024045986,-0.068427953628701,1.30197980694704,1.85294437258155,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.59382399292022,0.403071351900776,-0.196181340005172,1.38382932584561,1.81090006094595,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.0655199916039737,0.289944209656389,-0.502760216848479,0.633800200056427,1.06771408241723,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Neither actor dominant minus Park dominant,0.63647587246797,0.312278247475121,0.0244217542614471,1.24852999067449,1.88980920165057,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
transition_SESU3_2016_later__agriculture,agriculture,Militia dominant minus Park dominant,0.570955880863996,0.220640779668854,0.138507899192206,1.00340386253579,1.76995811216817,directly_matched,tau025,10,inverse_variance,transition_SESU3_2016_later,0,,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,transition_SESU3_2016_later
omit_SESU1_2001_2003__fire,fire,Neither actor dominant minus Militia dominant,0.120162250476941,0.0448104575656238,,,1.1276798033229,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__fire,fire,Neither actor dominant minus Park dominant,0.0630401288854138,0.0431553661335998,,,1.06506957842883,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__fire,fire,Militia dominant minus Park dominant,-0.0571221215915273,0.0433879075254851,,,0.944478721078827,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,-0.0546783482526769,0.343965873239012,-0.72883907171201,0.619482375206656,0.946789635521992,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.487509581979894,0.302168304134995,-0.104729411394242,1.07974857535403,1.62825612798824,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.542187930232571,0.403820160806177,-0.249285041178709,1.33366090164385,1.7197654757707,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Neither actor dominant minus Militia dominant,0.331105264159514,0.253446210455617,-0.165640180351655,0.827850708670682,1.39250636560579,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Neither actor dominant minus Park dominant,0.897784718570382,0.276261569666228,0.356321991712073,1.43924744542869,2.45416042882294,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2001_2003__agriculture,agriculture,Militia dominant minus Park dominant,0.566679454410869,0.21974619847663,0.135984819657084,0.997374089164653,1.76240517777115,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2001_2003,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2001_2003
omit_SESU1_2004_2006__fire,fire,Neither actor dominant minus Militia dominant,0.19678996650036,0.0486202425150965,,,1.21748830052132,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__fire,fire,Neither actor dominant minus Park dominant,0.102449953047109,0.042996391938405,,,1.10788185441135,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__fire,fire,Militia dominant minus Park dominant,-0.0943400134532509,0.0491268267495084,,,0.909973306467887,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Militia dominant,0.184748796282661,0.523131781060487,-0.840570653764186,1.21006824632951,1.20291622514312,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Neither actor dominant minus Park dominant,0.592668124522298,0.343844972998051,-0.0812556388190295,1.26659188786363,1.80880810803775,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__tree_cover_loss,tree_cover_loss,Militia dominant minus Park dominant,0.407919328239637,0.521522169122353,-0.614245340379381,1.43008399685866,1.50368585129238,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Neither actor dominant minus Militia dominant,-0.0854783622161868,0.300186414588708,-0.673832923458264,0.50287619902589,0.918073007904512,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Neither actor dominant minus Park dominant,0.63361376213764,0.311064551975369,0.0239384433988282,1.24328908087645,1.88440809218478,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2004_2006__agriculture,agriculture,Militia dominant minus Park dominant,0.719092124353827,0.233094390810181,0.262235513367567,1.17594873534009,2.05256888718024,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2004_2006,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2004_2006
omit_SESU1_2007_2012__fire,fire,Neither actor dominant minus Militia dominant,0.148743981419335,0.0518232888031973,0.0471722018046501,0.250315761034019,1.16037587339298,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2007_2012
omit_SESU1_2007_2012__fire,fire,Neither actor dominant minus Park dominant,0.0916281672100025,0.0502107025488092,-0.00678300142411692,0.190039335844122,1.09595723347227,directly_matched,tau025,10,inverse_variance,primary,0,SESU1_2007_2012,final_robustness_v1,43e09c19323d23af085aacc87203ea5b799c83fe,omit_SESU1_2007_2012
