analysis,governance_profile,estimate,replicate
persistence_corrected,Militia dominant,0.19504192083762,379
persistence_corrected,Park dominant,0.000881464732702064,379
annual_presence,Neither actor dominant,-1.82143623405286,379
annual_presence,Militia dominant,-1.59010438338531,379
annual_presence,Park dominant,-1.32809922117458,379
first_crossing_full,Neither actor dominant,0.269526424510982,380
first_crossing_full,Militia dominant,0.16034137319398,380
first_crossing_full,Park dominant,-0.279320759077774,380
first_crossing_restricted,Neither actor dominant,0.208675218673386,380
first_crossing_restricted,Militia dominant,0.092624407553199,380
first_crossing_restricted,Park dominant,-0.19920945803481,380
persistence_corrected,Neither actor dominant,0.281953082080872,380
persistence_corrected,Militia dominant,0.083693905121559,380
persistence_corrected,Park dominant,-0.282302854088568,380
annual_presence,Neither actor dominant,-2.16079503754423,380
annual_presence,Militia dominant,-1.8028817671009,380
annual_presence,Park dominant,-1.55581001276859,380
first_crossing_full,Neither actor dominant,0.101689189259685,381
first_crossing_full,Militia dominant,-0.156545017649818,381
first_crossing_full,Park dominant,-0.365914694615677,381
first_crossing_restricted,Neither actor dominant,0.0787737938899897,381
first_crossing_restricted,Militia dominant,-0.180494526215444,381
first_crossing_restricted,Park dominant,-0.411524984530684,381
persistence_corrected,Neither actor dominant,0.139007709910595,381
persistence_corrected,Militia dominant,-0.249064071986709,381
persistence_corrected,Park dominant,-0.341077637874496,381
annual_presence,Neither actor dominant,-1.38331941972664,381
annual_presence,Militia dominant,-1.34475046335834,381
annual_presence,Park dominant,-1.33509925246796,381
first_crossing_full,Neither actor dominant,0.256157301641831,382
first_crossing_full,Militia dominant,0.284252762363507,382
first_crossing_full,Park dominant,-0.114088350657657,382
first_crossing_restricted,Neither actor dominant,0.231899981488628,382
first_crossing_restricted,Militia dominant,0.25804385418822,382
first_crossing_restricted,Park dominant,-0.138650501301087,382
persistence_corrected,Neither actor dominant,0.32328118915149,382
persistence_corrected,Militia dominant,0.229363120846937,382
persistence_corrected,Park dominant,-0.208658983716646,382
annual_presence,Neither actor dominant,-1.46245034559798,382
annual_presence,Militia dominant,-1.35783469375483,382
annual_presence,Park dominant,-1.21059898695551,382
first_crossing_full,Neither actor dominant,0.282627835839104,383
first_crossing_full,Militia dominant,-0.0868076096111782,383
first_crossing_full,Park dominant,-0.41031882238818,383
first_crossing_restricted,Neither actor dominant,0.27510773579935,383
first_crossing_restricted,Militia dominant,-0.0947773993268166,383
first_crossing_restricted,Park dominant,-0.542187210339778,383
persistence_corrected,Neither actor dominant,0.31433146392476,383
persistence_corrected,Militia dominant,-0.152892532448415,383
persistence_corrected,Park dominant,-0.485279273368213,383
annual_presence,Neither actor dominant,-0.479749716943092,383
annual_presence,Militia dominant,-0.410095235506936,383
annual_presence,Park dominant,-0.27884726656545,383
first_crossing_full,Neither actor dominant,0.406609750709607,384
first_crossing_full,Militia dominant,0.132495446514632,384
first_crossing_full,Park dominant,-0.624394423392686,384
first_crossing_restricted,Neither actor dominant,0.327917069741132,384
first_crossing_restricted,Militia dominant,0.0492264818053904,384
first_crossing_restricted,Park dominant,-0.520456244131658,384
persistence_corrected,Neither actor dominant,0.336344553843941,384
persistence_corrected,Militia dominant,0.0115546688179983,384
persistence_corrected,Park dominant,-0.500854009665541,384
annual_presence,Neither actor dominant,-1.30740553950843,384
annual_presence,Militia dominant,-1.2105917945864,384
annual_presence,Park dominant,-1.21313461545534,384
first_crossing_full,Neither actor dominant,0.103074385364942,385
first_crossing_full,Militia dominant,-0.107915856710619,385
first_crossing_full,Park dominant,-0.332156484974441,385
first_crossing_restricted,Neither actor dominant,0.104980645825409,385
first_crossing_restricted,Militia dominant,-0.105902820517676,385
first_crossing_restricted,Park dominant,-0.466450278916968,385
persistence_corrected,Neither actor dominant,0.0972082069872311,385
persistence_corrected,Militia dominant,-0.164174536985573,385
persistence_corrected,Park dominant,-0.324311882510842,385
annual_presence,Neither actor dominant,-0.536397317782924,385
annual_presence,Militia dominant,-0.451429075855012,385
annual_presence,Park dominant,-0.301065815629364,385
first_crossing_full,Neither actor dominant,0.271545745482487,386
first_crossing_full,Militia dominant,0.376809319268614,386
first_crossing_full,Park dominant,-0.370086421201777,386
first_crossing_restricted,Neither actor dominant,0.196009118869269,386
first_crossing_restricted,Militia dominant,0.296307877636879,386
first_crossing_restricted,Park dominant,-0.210471448211616,386
persistence_corrected,Neither actor dominant,0.254371914214102,386
persistence_corrected,Militia dominant,0.356215236568198,386
persistence_corrected,Park dominant,-0.297456797784303,386
annual_presence,Neither actor dominant,-1.40588452341968,386
annual_presence,Militia dominant,-1.19259221418414,386
annual_presence,Park dominant,-1.11134816395317,386
first_crossing_full,Neither actor dominant,0.200760208154193,387
first_crossing_full,Militia dominant,0.333095454073077,387
first_crossing_full,Park dominant,-0.208812559198252,387
first_crossing_restricted,Neither actor dominant,0.197915037691256,387
first_crossing_restricted,Militia dominant,0.3300371994782,387
first_crossing_restricted,Park dominant,-0.369413927116114,387
persistence_corrected,Neither actor dominant,0.2415341519387,387
persistence_corrected,Militia dominant,0.276154162810242,387
persistence_corrected,Park dominant,-0.326616731205096,387
annual_presence,Neither actor dominant,-1.43336223192059,387
annual_presence,Militia dominant,-1.27236557070151,387
annual_presence,Park dominant,-1.11193200047926,387
first_crossing_full,Neither actor dominant,0.464490036728004,388
first_crossing_full,Militia dominant,0.428577678542467,388
first_crossing_full,Park dominant,-0.298695844826763,388
first_crossing_restricted,Neither actor dominant,0.367362400851812,388
first_crossing_restricted,Militia dominant,0.31951606443776,388
first_crossing_restricted,Park dominant,-0.0670110597303135,388
persistence_corrected,Neither actor dominant,0.392998699035714,388
persistence_corrected,Militia dominant,0.355936501671258,388
persistence_corrected,Park dominant,-0.138359392842037,388
annual_presence,Neither actor dominant,-1.54472320556044,388
annual_presence,Militia dominant,-1.32710808136947,388
annual_presence,Park dominant,-1.1682272972596,388
first_crossing_full,Neither actor dominant,0.551686172892186,389
first_crossing_full,Militia dominant,0.0589009072791779,389
first_crossing_full,Park dominant,-0.572618328097187,389
first_crossing_restricted,Neither actor dominant,0.492483369356738,389
first_crossing_restricted,Militia dominant,-0.00349333908106951,389
first_crossing_restricted,Park dominant,-0.525145925250061,389
persistence_corrected,Neither actor dominant,0.524902776439204,389
persistence_corrected,Militia dominant,-0.033899808168921,389
persistence_corrected,Park dominant,-0.45906865812483,389
annual_presence,Neither actor dominant,-0.557171251425972,389
annual_presence,Militia dominant,-0.433849111775413,389
annual_presence,Park dominant,-0.2903732577688,389
first_crossing_full,Neither actor dominant,0.264446525439652,390
first_crossing_full,Militia dominant,0.421569844877371,390
first_crossing_full,Park dominant,-0.226162334369296,390
first_crossing_restricted,Neither actor dominant,0.193293096690944,390
first_crossing_restricted,Militia dominant,0.34599663319958,390
first_crossing_restricted,Park dominant,-0.117845850180997,390
persistence_corrected,Neither actor dominant,0.216793425827938,390
persistence_corrected,Militia dominant,0.343774153355979,390
persistence_corrected,Park dominant,-0.138104753531801,390
annual_presence,Neither actor dominant,-1.84586859887383,390
annual_presence,Militia dominant,-1.58672109243222,390
annual_presence,Park dominant,-1.36554738273853,390
first_crossing_full,Neither actor dominant,0.3977531224241,391
first_crossing_full,Militia dominant,0.0327465039162523,391
first_crossing_full,Park dominant,-0.335936345342999,391
first_crossing_restricted,Neither actor dominant,0.345542693160736,391
first_crossing_restricted,Militia dominant,-0.0217792719912464,391
first_crossing_restricted,Park dominant,-0.307899308715025,391
persistence_corrected,Neither actor dominant,0.38539310286005,391
persistence_corrected,Militia dominant,-0.0556841030315672,391
persistence_corrected,Park dominant,-0.310338411634366,391
annual_presence,Neither actor dominant,-1.38430612446883,391
annual_presence,Militia dominant,-1.30004088984611,391
annual_presence,Park dominant,-1.19289418364479,391
first_crossing_full,Neither actor dominant,0.00364649988797569,392
first_crossing_full,Militia dominant,-0.261925242689348,392
first_crossing_full,Park dominant,-0.399589652226364,392
first_crossing_restricted,Neither actor dominant,-0.0276963987372975,392
first_crossing_restricted,Militia dominant,-0.29459086629559,392
first_crossing_restricted,Park dominant,-0.370653807342545,392
persistence_corrected,Neither actor dominant,0.041651805949234,392
persistence_corrected,Militia dominant,-0.420551265388806,392
persistence_corrected,Park dominant,-0.308932426801239,392
annual_presence,Neither actor dominant,-1.68822225018411,392
annual_presence,Militia dominant,-1.61833997817932,392
annual_presence,Park dominant,-1.53302084339803,392
first_crossing_full,Neither actor dominant,-0.173507672399924,393
first_crossing_full,Militia dominant,-0.131514184560332,393
first_crossing_full,Park dominant,-0.318944104137769,393
first_crossing_restricted,Neither actor dominant,-0.215474076738827,393
first_crossing_restricted,Militia dominant,-0.176629029720706,393
first_crossing_restricted,Park dominant,-0.235160945624022,393
persistence_corrected,Neither actor dominant,-0.141520710388016,393
persistence_corrected,Militia dominant,-0.267095433385507,393
persistence_corrected,Park dominant,-0.17798887018712,393
annual_presence,Neither actor dominant,-1.91537107453109,393
annual_presence,Militia dominant,-1.76154988700459,393
annual_presence,Park dominant,-1.55947822365015,393
first_crossing_full,Neither actor dominant,0.397459268595936,394
first_crossing_full,Militia dominant,-0.152871454899138,394
first_crossing_full,Park dominant,-0.364536092269237,394
first_crossing_restricted,Neither actor dominant,0.318199824996633,394
first_crossing_restricted,Militia dominant,-0.241352697252038,394
first_crossing_restricted,Park dominant,-0.200032894421836,394
persistence_corrected,Neither actor dominant,0.382200463537548,394
persistence_corrected,Militia dominant,-0.291145362237193,394
persistence_corrected,Park dominant,-0.225884502748635,394
annual_presence,Neither actor dominant,-1.97690585294714,394
annual_presence,Militia dominant,-1.88307497843967,394
annual_presence,Park dominant,-1.74540659510266,394
first_crossing_full,Neither actor dominant,0.139352116842686,395
first_crossing_full,Militia dominant,-0.0968005090809806,395
first_crossing_full,Park dominant,-0.680911485495091,395
first_crossing_restricted,Neither actor dominant,0.0451828299356646,395
first_crossing_restricted,Militia dominant,-0.203519709807707,395
first_crossing_restricted,Park dominant,-0.446313893072173,395
persistence_corrected,Neither actor dominant,-0.052438740759867,395
persistence_corrected,Militia dominant,-0.178635352657122,395
persistence_corrected,Park dominant,-0.408622721907692,395
annual_presence,Neither actor dominant,-1.9611419134013,395
annual_presence,Militia dominant,-1.79401006632247,395
annual_presence,Park dominant,-1.65015981296095,395
first_crossing_full,Neither actor dominant,-0.0797272332683755,396
first_crossing_full,Militia dominant,0.237372919969108,396
first_crossing_full,Park dominant,-0.162659083623559,396
first_crossing_restricted,Neither actor dominant,-0.140126580327597,396
first_crossing_restricted,Militia dominant,0.173573903974335,396
first_crossing_restricted,Park dominant,0.067620498191509,396
persistence_corrected,Neither actor dominant,-0.0669997479845863,396
persistence_corrected,Militia dominant,0.169749378760562,396
persistence_corrected,Park dominant,-0.0148478546234853,396
annual_presence,Neither actor dominant,-0.949029593654116,396
annual_presence,Militia dominant,-0.611376352274523,396
annual_presence,Park dominant,-0.246445888212116,396
first_crossing_full,Neither actor dominant,0.317870008653126,397
first_crossing_full,Militia dominant,0.480566981594836,397
first_crossing_full,Park dominant,-0.520237698399338,397
first_crossing_restricted,Neither actor dominant,0.287324085880629,397
first_crossing_restricted,Militia dominant,0.446083257005431,397
first_crossing_restricted,Park dominant,-0.661102848273922,397
persistence_corrected,Neither actor dominant,0.264681223263478,397
persistence_corrected,Militia dominant,0.449215649437734,397
persistence_corrected,Park dominant,-0.559356634134038,397
annual_presence,Neither actor dominant,-1.56529853140649,397
annual_presence,Militia dominant,-1.25999102672247,397
annual_presence,Park dominant,-1.09634331533363,397
first_crossing_full,Neither actor dominant,0.429670315636321,398
first_crossing_full,Militia dominant,0.323709767362131,398
first_crossing_full,Park dominant,-0.228774973657085,398
first_crossing_restricted,Neither actor dominant,0.385916723487244,398
first_crossing_restricted,Militia dominant,0.277339704042326,398
first_crossing_restricted,Park dominant,-0.154819015599036,398
persistence_corrected,Neither actor dominant,0.438572117621578,398
persistence_corrected,Militia dominant,0.236222270652657,398
persistence_corrected,Park dominant,-0.121433442482767,398
annual_presence,Neither actor dominant,-0.150770348149068,398
annual_presence,Militia dominant,-0.00582457487489066,398
annual_presence,Park dominant,0.136978295871104,398
first_crossing_full,Neither actor dominant,-0.177185603945593,399
first_crossing_full,Militia dominant,-0.349877653713585,399
first_crossing_full,Park dominant,-0.40737132782097,399
first_crossing_restricted,Neither actor dominant,-0.19900741447014,399
first_crossing_restricted,Militia dominant,-0.377309642195953,399
first_crossing_restricted,Park dominant,-0.39078423777333,399
persistence_corrected,Neither actor dominant,-0.150764351743879,399
persistence_corrected,Militia dominant,-0.338067968419397,399
persistence_corrected,Park dominant,-0.45380319432265,399
annual_presence,Neither actor dominant,-2.59232928849794,399
annual_presence,Militia dominant,-2.15533117963609,399
annual_presence,Park dominant,-1.73082077640076,399
first_crossing_full,Neither actor dominant,0.492787595977818,400
first_crossing_full,Militia dominant,-0.0898917130977018,400
first_crossing_full,Park dominant,-0.341225324769372,400
first_crossing_restricted,Neither actor dominant,0.444894377265017,400
first_crossing_restricted,Militia dominant,-0.144233614131757,400
first_crossing_restricted,Park dominant,-0.265141990557958,400
persistence_corrected,Neither actor dominant,0.476102854971401,400
persistence_corrected,Militia dominant,-0.107385803577604,400
persistence_corrected,Park dominant,-0.326102022290702,400
annual_presence,Neither actor dominant,-0.900769822303823,400
annual_presence,Militia dominant,-0.695359813157778,400
annual_presence,Park dominant,-0.46452093017583,400
first_crossing_full,Neither actor dominant,0.135912236917007,401
first_crossing_full,Militia dominant,0.422447411629638,401
first_crossing_full,Park dominant,-0.247958153256906,401
first_crossing_restricted,Neither actor dominant,0.0481295394526993,401
first_crossing_restricted,Militia dominant,0.328923294237441,401
first_crossing_restricted,Park dominant,-0.0229321103861292,401
persistence_corrected,Neither actor dominant,0.0706316473861741,401
persistence_corrected,Militia dominant,0.338159998500902,401
persistence_corrected,Park dominant,-0.0490130355750303,401
annual_presence,Neither actor dominant,-2.17015475736619,401
annual_presence,Militia dominant,-1.78095154728784,401
annual_presence,Park dominant,-1.42193060188153,401
first_crossing_full,Neither actor dominant,0.226094614524728,402
first_crossing_full,Militia dominant,-0.242048292573684,402
first_crossing_full,Park dominant,-0.417147950759537,402
first_crossing_restricted,Neither actor dominant,0.178361738857719,402
first_crossing_restricted,Militia dominant,-0.29355909232502,402
first_crossing_restricted,Park dominant,-0.381498164577987,402
persistence_corrected,Neither actor dominant,0.19467083313109,402
persistence_corrected,Militia dominant,-0.312982904588202,402
persistence_corrected,Park dominant,-0.433699955039922,402
annual_presence,Neither actor dominant,-2.06888599132589,402
annual_presence,Militia dominant,-1.88944497465838,402
annual_presence,Park dominant,-1.70285684580137,402
first_crossing_full,Neither actor dominant,0.647324747512244,403
first_crossing_full,Militia dominant,0.61346591930106,403
first_crossing_full,Park dominant,-0.170224769782419,403
first_crossing_restricted,Neither actor dominant,0.584737356754244,403
first_crossing_restricted,Militia dominant,0.539363976492467,403
first_crossing_restricted,Park dominant,-0.0850531543348441,403
persistence_corrected,Neither actor dominant,0.556627135017076,403
persistence_corrected,Militia dominant,0.59395504926779,403
persistence_corrected,Park dominant,-0.152647766703237,403
annual_presence,Neither actor dominant,-0.965759586014498,403
annual_presence,Militia dominant,-0.779068253218869,403
annual_presence,Park dominant,-0.721301149803524,403
first_crossing_full,Neither actor dominant,-0.0400619154250755,404
first_crossing_full,Militia dominant,0.250352720508702,404
first_crossing_full,Park dominant,-0.21135741797552,404
first_crossing_restricted,Neither actor dominant,-0.101343441594856,404
first_crossing_restricted,Militia dominant,0.181478745077692,404
first_crossing_restricted,Park dominant,-1.84267210728423e-05,404
persistence_corrected,Neither actor dominant,-0.0722029170266055,404
persistence_corrected,Militia dominant,0.193076641197348,404
persistence_corrected,Park dominant,-0.0155705687413642,404
annual_presence,Neither actor dominant,-1.20259734925274,404
annual_presence,Militia dominant,-0.684628570614565,404
annual_presence,Park dominant,-0.297404536144952,404
first_crossing_full,Neither actor dominant,0.199069696223333,405
first_crossing_full,Militia dominant,0.164535889164287,405
first_crossing_full,Park dominant,-0.460220176882676,405
first_crossing_restricted,Neither actor dominant,0.122877669221871,405
first_crossing_restricted,Militia dominant,0.0841168650778018,405
first_crossing_restricted,Park dominant,-0.377357336117833,405
persistence_corrected,Neither actor dominant,0.184204622470726,405
persistence_corrected,Militia dominant,0.110928342079857,405
persistence_corrected,Park dominant,-0.468864338790706,405
annual_presence,Neither actor dominant,-1.89998452950241,405
annual_presence,Militia dominant,-1.76694178353257,405
annual_presence,Park dominant,-1.68297288534136,405
first_crossing_full,Neither actor dominant,0.381572607652398,406
first_crossing_full,Militia dominant,0.375219506342748,406
first_crossing_full,Park dominant,-0.533986695281914,406
first_crossing_restricted,Neither actor dominant,0.322303869006323,406
first_crossing_restricted,Militia dominant,0.310670511131863,406
first_crossing_restricted,Park dominant,-0.49535096944289,406
persistence_corrected,Neither actor dominant,0.346452325393013,406
persistence_corrected,Militia dominant,0.430879775014073,406
persistence_corrected,Park dominant,-0.515869231976751,406
annual_presence,Neither actor dominant,-0.725176992670902,406
annual_presence,Militia dominant,-0.508782623256039,406
annual_presence,Park dominant,-0.309981999112118,406
first_crossing_full,Neither actor dominant,-0.244324609117131,407
first_crossing_full,Militia dominant,-0.0979003559933205,407
first_crossing_full,Park dominant,-0.365318748578905,407
first_crossing_restricted,Neither actor dominant,-0.291390764361472,407
first_crossing_restricted,Militia dominant,-0.150841812012358,407
first_crossing_restricted,Park dominant,-0.135157194764764,407
persistence_corrected,Neither actor dominant,-0.226111479474869,407
persistence_corrected,Militia dominant,-0.196496494696249,407
persistence_corrected,Park dominant,-0.193991212790139,407
annual_presence,Neither actor dominant,-0.683396801815741,407
annual_presence,Militia dominant,-0.488645311531154,407
annual_presence,Park dominant,-0.381071244460463,407
first_crossing_full,Neither actor dominant,0.26087277241988,408
first_crossing_full,Militia dominant,0.0683476650798576,408
first_crossing_full,Park dominant,-0.495981484220712,408
first_crossing_restricted,Neither actor dominant,0.204377249075357,408
first_crossing_restricted,Militia dominant,0.00754752616180612,408
first_crossing_restricted,Park dominant,-0.456337517620506,408
persistence_corrected,Neither actor dominant,0.268862026245373,408
persistence_corrected,Militia dominant,-0.0671671355896321,408
persistence_corrected,Park dominant,-0.396205806347053,408
annual_presence,Neither actor dominant,-1.59636369086286,408
annual_presence,Militia dominant,-1.52784420977428,408
annual_presence,Park dominant,-1.53948413828955,408
first_crossing_full,Neither actor dominant,0.706544536586032,409
first_crossing_full,Militia dominant,-0.0289639506306058,409
first_crossing_full,Park dominant,-0.494543951246049,409
first_crossing_restricted,Neither actor dominant,0.617008668855989,409
first_crossing_restricted,Militia dominant,-0.127628149869541,409
first_crossing_restricted,Park dominant,-0.340502696738845,409
persistence_corrected,Neither actor dominant,0.641558403691356,409
persistence_corrected,Militia dominant,-0.0880642046935996,409
persistence_corrected,Park dominant,-0.332863593003447,409
annual_presence,Neither actor dominant,-1.88728953271149,409
annual_presence,Militia dominant,-1.73203950626111,409
annual_presence,Park dominant,-1.49902524404968,409
first_crossing_full,Neither actor dominant,0.57848187315971,410
first_crossing_full,Militia dominant,0.220580314584906,410
first_crossing_full,Park dominant,-0.555615130298992,410
first_crossing_restricted,Neither actor dominant,0.508904578369641,410
first_crossing_restricted,Militia dominant,0.146002717156192,410
first_crossing_restricted,Park dominant,-0.463536403522626,410
persistence_corrected,Neither actor dominant,0.55788511010351,410
persistence_corrected,Militia dominant,0.128354858077793,410
persistence_corrected,Park dominant,-0.489749176909012,410
annual_presence,Neither actor dominant,-0.321898373861695,410
annual_presence,Militia dominant,-0.223254930667894,410
annual_presence,Park dominant,-0.200290244435001,410
first_crossing_full,Neither actor dominant,0.505231817692414,411
first_crossing_full,Militia dominant,0.433793234236408,411
first_crossing_full,Park dominant,0.0510621963424135,411
first_crossing_restricted,Neither actor dominant,0.470335632148865,411
first_crossing_restricted,Militia dominant,0.396163331757537,411
first_crossing_restricted,Park dominant,0.0259852277882761,411
persistence_corrected,Neither actor dominant,0.559972735030074,411
persistence_corrected,Militia dominant,0.368888695163514,411
persistence_corrected,Park dominant,-0.022996295741668,411
annual_presence,Neither actor dominant,-1.7606565409613,411
annual_presence,Militia dominant,-1.5277828744024,411
annual_presence,Park dominant,-1.22226693240464,411
first_crossing_full,Neither actor dominant,0.172721277021372,412
first_crossing_full,Militia dominant,0.0874103405214838,412
first_crossing_full,Park dominant,0.0397933095322674,412
first_crossing_restricted,Neither actor dominant,0.133939111002814,412
first_crossing_restricted,Militia dominant,0.0452604491272272,412
first_crossing_restricted,Park dominant,0.145344725872211,412
persistence_corrected,Neither actor dominant,0.17129735944428,412
persistence_corrected,Militia dominant,0.134693991875391,412
persistence_corrected,Park dominant,0.12256324137794,412
annual_presence,Neither actor dominant,-1.89332714440623,412
annual_presence,Militia dominant,-1.60762177325741,412
annual_presence,Park dominant,-1.17400062032285,412
first_crossing_full,Neither actor dominant,0.12727130689383,413
first_crossing_full,Militia dominant,0.154476276711992,413
first_crossing_full,Park dominant,-0.82814818389206,413
first_crossing_restricted,Neither actor dominant,0.0516798145890299,413
first_crossing_restricted,Militia dominant,0.0665226933623293,413
first_crossing_restricted,Park dominant,-0.747329809240698,413
persistence_corrected,Neither actor dominant,0.0640157824673263,413
persistence_corrected,Militia dominant,0.0727538153269629,413
persistence_corrected,Park dominant,-0.656518920721389,413
annual_presence,Neither actor dominant,-1.64397027620964,413
annual_presence,Militia dominant,-1.53474058611884,413
annual_presence,Park dominant,-1.57616964724717,413
first_crossing_full,Neither actor dominant,-0.0816525966803101,414
first_crossing_full,Militia dominant,-0.239465030072275,414
first_crossing_full,Park dominant,-0.468826865937998,414
first_crossing_restricted,Neither actor dominant,-0.110511328427073,414
first_crossing_restricted,Militia dominant,-0.27092504017611,414
first_crossing_restricted,Park dominant,-0.38650821184901,414
persistence_corrected,Neither actor dominant,-0.076420834846779,414
persistence_corrected,Militia dominant,-0.287604186739188,414
persistence_corrected,Park dominant,-0.380997019024356,414
annual_presence,Neither actor dominant,-0.676957288901747,414
annual_presence,Militia dominant,-0.54295969085889,414
annual_presence,Park dominant,-0.471053840037382,414
first_crossing_full,Neither actor dominant,0.432457916515623,415
first_crossing_full,Militia dominant,-0.0562758902644236,415
first_crossing_full,Park dominant,-0.879638409825038,415
first_crossing_restricted,Neither actor dominant,0.362038217534145,415
first_crossing_restricted,Militia dominant,-0.134005059794042,415
first_crossing_restricted,Park dominant,-0.775299356741903,415
persistence_corrected,Neither actor dominant,0.391835204992785,415
persistence_corrected,Militia dominant,-0.160455260588665,415
persistence_corrected,Park dominant,-0.744808320507261,415
annual_presence,Neither actor dominant,-0.306445350339106,415
annual_presence,Militia dominant,-0.246313392629133,415
annual_presence,Park dominant,-0.277826373763599,415
first_crossing_full,Neither actor dominant,0.659444443846904,416
first_crossing_full,Militia dominant,0.210073208078037,416
first_crossing_full,Park dominant,-0.287098213749519,416
first_crossing_restricted,Neither actor dominant,0.590715387759401,416
first_crossing_restricted,Militia dominant,0.135353385938823,416
first_crossing_restricted,Park dominant,-0.136812934922078,416
persistence_corrected,Neither actor dominant,0.676807780391906,416
persistence_corrected,Militia dominant,0.073986160884912,416
persistence_corrected,Park dominant,-0.141042281444178,416
annual_presence,Neither actor dominant,-0.289872628835057,416
annual_presence,Militia dominant,-0.159342759886352,416
annual_presence,Park dominant,-0.0752932223916484,416
first_crossing_full,Neither actor dominant,0.383280060228507,417
first_crossing_full,Militia dominant,0.207028010345366,417
first_crossing_full,Park dominant,-0.353945437117864,417
first_crossing_restricted,Neither actor dominant,0.311636975741351,417
first_crossing_restricted,Militia dominant,0.131986562637312,417
first_crossing_restricted,Park dominant,-0.264982777767912,417
persistence_corrected,Neither actor dominant,0.288774016235053,417
persistence_corrected,Militia dominant,0.0954789743017728,417
persistence_corrected,Park dominant,-0.0995871885578374,417
annual_presence,Neither actor dominant,-1.48999488398605,417
annual_presence,Militia dominant,-1.260181288732,417
annual_presence,Park dominant,-1.06604959506385,417
first_crossing_full,Neither actor dominant,0.325138977840564,418
first_crossing_full,Militia dominant,0.385134399884843,418
first_crossing_full,Park dominant,-0.0484659549068019,418
first_crossing_restricted,Neither actor dominant,0.286618572391258,418
first_crossing_restricted,Militia dominant,0.344827298629923,418
first_crossing_restricted,Park dominant,-0.0311159253338608,418
persistence_corrected,Neither actor dominant,0.313512151565755,418
persistence_corrected,Militia dominant,0.302610175430855,418
persistence_corrected,Park dominant,0.0331567152756102,418
annual_presence,Neither actor dominant,-1.47551754960648,418
annual_presence,Militia dominant,-1.23537802268524,418
annual_presence,Park dominant,-0.948722555573508,418
first_crossing_full,Neither actor dominant,-0.0200647812068961,419
first_crossing_full,Militia dominant,-0.157991420051494,419
first_crossing_full,Park dominant,-0.565439402065724,419
first_crossing_restricted,Neither actor dominant,-0.0588336436450222,419
first_crossing_restricted,Militia dominant,-0.199436023559237,419
first_crossing_restricted,Park dominant,-0.559989767475945,419
persistence_corrected,Neither actor dominant,-0.0614640660104685,419
persistence_corrected,Militia dominant,-0.263220706825104,419
persistence_corrected,Park dominant,-0.466388610333213,419
annual_presence,Neither actor dominant,-1.58284020312337,419
annual_presence,Militia dominant,-1.49856357780849,419
annual_presence,Park dominant,-1.43936730104614,419
first_crossing_full,Neither actor dominant,0.547138134117794,420
first_crossing_full,Militia dominant,0.557513101871107,420
first_crossing_full,Park dominant,-0.442563310126679,420
first_crossing_restricted,Neither actor dominant,0.456694747638771,420
first_crossing_restricted,Militia dominant,0.460821522614459,420
first_crossing_restricted,Park dominant,-0.237951246743629,420
persistence_corrected,Neither actor dominant,0.441498537011169,420
persistence_corrected,Militia dominant,0.478279538245731,420
persistence_corrected,Park dominant,-0.194379604835478,420
annual_presence,Neither actor dominant,-0.376905356551587,420
annual_presence,Militia dominant,-0.172281321589454,420
annual_presence,Park dominant,-0.0049371732055732,420
first_crossing_full,Neither actor dominant,-0.237968071884459,421
first_crossing_full,Militia dominant,0.0959287388463083,421
first_crossing_full,Park dominant,-0.385545175123594,421
first_crossing_restricted,Neither actor dominant,-0.232935050530356,421
first_crossing_restricted,Militia dominant,0.101409543248354,421
first_crossing_restricted,Park dominant,-0.504374243363744,421
persistence_corrected,Neither actor dominant,-0.178373192871725,421
persistence_corrected,Militia dominant,0.0356555414471184,421
persistence_corrected,Park dominant,-0.396508732500486,421
annual_presence,Neither actor dominant,-0.661170112682967,421
annual_presence,Militia dominant,-0.481046667891475,421
annual_presence,Park dominant,-0.383478136748452,421
first_crossing_full,Neither actor dominant,0.456855500280364,422
first_crossing_full,Militia dominant,0.120129580109588,422
first_crossing_full,Park dominant,-0.119238680973267,422
first_crossing_restricted,Neither actor dominant,0.405826595098591,422
first_crossing_restricted,Militia dominant,0.0636724800095115,422
first_crossing_restricted,Park dominant,-0.0148193873645155,422
persistence_corrected,Neither actor dominant,0.455575720962556,422
persistence_corrected,Militia dominant,0.0533617369861847,422
persistence_corrected,Park dominant,-0.117427348963217,422
annual_presence,Neither actor dominant,-0.735906627206771,422
annual_presence,Militia dominant,-0.510893209942221,422
annual_presence,Park dominant,-0.270930126614818,422
first_crossing_full,Neither actor dominant,-0.0775876125114199,423
first_crossing_full,Militia dominant,0.150950608220115,423
first_crossing_full,Park dominant,-0.276805795656844,423
first_crossing_restricted,Neither actor dominant,-0.136965258998209,423
first_crossing_restricted,Militia dominant,0.0886501256910244,423
first_crossing_restricted,Park dominant,-0.162475582564491,423
persistence_corrected,Neither actor dominant,-0.0706817094637079,423
persistence_corrected,Militia dominant,0.0629618094100636,423
persistence_corrected,Park dominant,-0.207797616917027,423
annual_presence,Neither actor dominant,-2.08786667872624,423
annual_presence,Militia dominant,-1.87354536821947,423
annual_presence,Park dominant,-1.62623579602199,423
first_crossing_full,Neither actor dominant,0.0562057564690089,424
first_crossing_full,Militia dominant,-0.12516262957737,424
first_crossing_full,Park dominant,-0.533090824537968,424
